Date,Country,City,Street,Location,Avg Reliability
24 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.160721 19.712607),5
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.17247 19.715226),5
24 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188757 19.716548),5
24 dic 2024,MX,Morelia,Av. 5 de Noviembre de 1935,Point(-101.219734 19.658069),5
24 dic 2024,MX,Morelia,La Huerta,Point(-101.216645 19.682363),5
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.175114 19.717222),5
24 dic 2024,MX,Morelia,Av. Periodismo,Point(-101.213032 19.701566),5
24 dic 2024,MX,Morelia,Cuautla,Point(-101.200176 19.702189),5
24 dic 2024,MX,Morelia,Retorno,Point(-101.157803 19.687795),5
24 dic 2024,MX,Morelia,Azahar,Point(-101.203299 19.713755),5
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.173192 19.715771),10
24 dic 2024,MX,Morelia,null,Point(-101.188577 19.718669),7
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.235822 19.708447),10
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.150735 19.69),5
24 dic 2024,MX,Morelia,Calz. la Huerta,Point(-101.206366 19.702063),5
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.20223 19.676817),7
24 dic 2024,MX,Morelia,García Obeso,Point(-101.192521 19.696322),5
24 dic 2024,MX,Morelia,Antonio de Godoy,Point(-101.158248 19.712913),9
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.149558 19.693704),6
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.175508 19.717521),7
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.173457 19.715971),8
24 dic 2024,MX,Morelia,Rey Tangaxoan II,Point(-101.193026 19.68134),10
24 dic 2024,MX,Morelia,Alcázar de Chapultepec,Point(-101.165955 19.695545),5
24 dic 2024,MX,Morelia,Av. Bosques de los Olivos,Point(-101.10455 19.72952),7
24 dic 2024,MX,Morelia,Av. Universidad,Point(-101.196817 19.683172),5
24 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.154875 19.70061),10
24 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.195474 19.692312),10
24 dic 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159252 19.694183),5
24 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.245906 19.699743),6
24 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.188926 19.695894),5
24 dic 2024,MX,Morelia,Av. Torreón Nuevo,Point(-101.199231 19.737374),5
24 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.140842 19.726359),10
24 dic 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159492 19.693402),5
23 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.186045 19.695295),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188656 19.717557),5
23 dic 2024,MX,Morelia,Villa del Ángel,Point(-101.167803 19.659266),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.150289 19.691453),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.201159 19.725371),5
23 dic 2024,MX,Morelia,Gral. Francisco J. Múgica,Point(-101.197323 19.690209),5
23 dic 2024,MX,Morelia,null,Point(-101.159631 19.691422),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.222455 19.705144),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187833 19.701217),6
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.158454 19.713479),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.199586 19.725178),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.23712 19.685109),5
23 dic 2024,MX,Morelia,Encuentro de Charo,Point(-101.178686 19.70902),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.206797 19.725618),5
23 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.185662 19.695176),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.236634 19.684322),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187853 19.701915),5
23 dic 2024,MX,Morelia,Jesús Díaz Barriga,Point(-101.171545 19.715837),6
23 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.195524 19.692326),10
23 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,Point(-101.190997 19.709362),5
23 dic 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.197734 19.709635),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.205643 19.673677),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193735 19.714408),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.174033 19.716407),5
23 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,Point(-101.190057 19.71056),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.172967 19.715602),10
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.191446 19.682371),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187775 19.699916),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.238798 19.689051),6
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.180069 19.72),5
23 dic 2024,MX,Morelia,Teniente Coronel Felipe Páramo,Point(-101.1649 19.711567),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188704 19.718008),5
23 dic 2024,MX,Morelia,Av. Acueducto,Point(-101.177153 19.698576),6
23 dic 2024,MX,Morelia,Fray Alonso de la Rea,Point(-101.159524 19.709398),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.174032 19.706532),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.182239 19.719045),6
23 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,Point(-101.235512 19.667942),5
23 dic 2024,MX,Morelia,Marcos Moriana y Zafrilla,Point(-101.154939 19.714236),5
23 dic 2024,MX,Morelia,Alberto Coria,Point(-101.159595 19.714776),6
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.18866 19.717479),5
23 dic 2024,MX,Morelia,Salvador Escalante,Point(-101.186775 19.710062),6
23 dic 2024,MX,Morelia,Unión,Point(-101.206685 19.699238),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188722 19.716817),6
23 dic 2024,MX,Morelia,Periférico Nueva España / Av. Camelinas,Point(-101.153134 19.687212),5
23 dic 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159656 19.692663),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.163071 19.711439),6
23 dic 2024,MX,Morelia,Juan José Codallos,Point(-101.199037 19.704237),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.154662 19.687423),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.168635 19.708973),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.18868 19.717202),5
23 dic 2024,MX,Morelia,Zamora,Point(-101.196585 19.69554),6
23 dic 2024,MX,Morelia,Purépechas,Point(-101.178459 19.721905),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.160977 19.687578),5
23 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.19471 19.692108),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.155475 19.701104),10
23 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.197128 19.692482),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.172634 19.71535),7
23 dic 2024,MX,Morelia,Paseo de las Jacarandas,Point(-101.201334 19.715265),5
23 dic 2024,MX,Morelia,Amado Nervo,Point(-101.185445 19.707153),6
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.18019 19.737821),5
23 dic 2024,MX,Morelia,Av. Periodismo,Point(-101.225711 19.685598),6
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187747 19.697294),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.235781 19.681968),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187766 19.699143),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.18777 19.699567),5
23 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.158524 19.713644),7
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193893 19.710462),6
23 dic 2024,MX,Morelia,Bartolomé de las Casas,Point(-101.188753 19.702062),6
23 dic 2024,MX,Morelia,Azucena,Point(-101.201486 19.713276),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector Revolución),Point(-101.166935 19.710932),5
23 dic 2024,MX,Morelia,Av. Torreón Nuevo,Point(-101.198961 19.733292),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.169896 19.708401),10
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.161203 19.687423),5
23 dic 2024,MX,Morelia,Revolución,Point(-101.183996 19.707065),5
23 dic 2024,MX,Morelia,Abasolo,Point(-101.194227 19.697816),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.233569 19.678229),5
23 dic 2024,MX,Morelia,23 de Mayo,Point(-101.212168 19.710064),5
23 dic 2024,MX,Morelia,Rey Tariácuri,Point(-101.201819 19.677476),5
23 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.197822 19.692643),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.206616 19.725596),5
23 dic 2024,MX,Morelia,8º Retorno de los Alpes Sur,Point(-101.159632 19.648368),5
23 dic 2024,MX,Morelia,Miguel Hidalgo,Point(-101.154926 19.695905),7
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188624 19.71931),5
23 dic 2024,MX,Morelia,Vicente Riva Palacio,Point(-101.2001 19.705298),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193845 19.711605),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.204875 19.674297),10
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.196548 19.681202),5
23 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,Point(-101.189209 19.710779),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.191072 19.702898),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.17107 19.707828),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.19129 19.682391),5
23 dic 2024,MX,Morelia,Av. Periodismo,Point(-101.226051 19.688812),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.205315 19.674037),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.180522 19.703676),10
23 dic 2024,MX,Morelia,División del Norte,Point(-101.19313 19.712511),5
23 dic 2024,MX,Morelia,José Juan Tablada,Point(-101.19007 19.676694),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188224 19.711741),5
23 dic 2024,MX,Morelia,Av. Periodismo,Point(-101.213459 19.701124),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.222855 19.676795),5
23 dic 2024,MX,Morelia,Miguel de Cervantes Saavedra,Point(-101.184937 19.694266),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.179118 19.704288),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193885 19.71064),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188375 19.721238),5
23 dic 2024,MX,Morelia,Allende,Point(-101.195065 19.701931),5
23 dic 2024,MX,Morelia,Diputado Ricardo Adaid,Point(-101.165765 19.711249),7
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.154367 19.687411),6
23 dic 2024,MX,Morelia,Av. Morelos Sur,Point(-101.191886 19.688533),5
23 dic 2024,MX,Morelia,Av. Manuel Buendía,Point(-101.186836 19.711277),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.239799 19.691287),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.191396 19.703794),5
23 dic 2024,MX,Morelia,Av. Acueducto,Point(-101.159729 19.695481),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.202204 19.677337),7
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.240767 19.69392),5
23 dic 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159489 19.69094),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.19387 19.710294),10
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.176845 19.705252),10
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187844 19.701681),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.209853 19.726333),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector Revolución),Point(-101.168668 19.712723),7
23 dic 2024,MX,Morelia,null,Point(-101.210156 19.670856),5
23 dic 2024,MX,Morelia,Juan Ortega y Montañes,Point(-101.188399 19.698339),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.191383 19.704317),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.197828 19.724609),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.183357 19.719074),5
23 dic 2024,MX,Morelia,Ing. Pascual Ortiz Rubio,Point(-101.165864 19.722121),5
23 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.167717 19.709436),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.150966 19.689458),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.203268 19.675098),5
23 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.159847 19.71298),5
23 dic 2024,MX,Morelia,Av. Juárez,Point(-101.195389 19.69186),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.158338 19.713657),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.1549 19.700315),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.172712 19.715409),5
23 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.163613 19.711311),5
23 dic 2024,MX,Morelia,Manuel Muñiz,Point(-101.197567 19.697739),5
23 dic 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.127121 19.707768),10
23 dic 2024,MX,Morelia,Paseo de la República (Sector Revolución),Point(-101.165741 19.710546),5
23 dic 2024,MX,Morelia,Bosque de Ciruelos,Point(-101.103319 19.722337),6
23 dic 2024,MX,Morelia,Av. Solidaridad,Point(-101.197229 19.692506),5
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187813 19.700805),5
23 dic 2024,MX,Morelia,Mayas,Point(-101.182548 19.723199),9
23 dic 2024,MX,Morelia,Calz. la Huerta,Point(-101.219859 19.676267),10
23 dic 2024,MX,Morelia,Encuentro de Charo,Point(-101.177131 19.708997),8
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.188583 19.719739),5
23 dic 2024,MX,Morelia,Allende,Point(-101.194306 19.701895),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.187145 19.722681),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.175463 19.717487),10
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.183791 19.719229),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.204709 19.674233),5
23 dic 2024,MX,Morelia,Mármol,Point(-101.236345 19.66878),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.187085 19.702861),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.20605 19.673434),5
23 dic 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.197826 19.708567),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.153136 19.699201),5
23 dic 2024,MX,Morelia,Vicente Riva Palacio,Point(-101.20012 19.704232),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.226052 19.704352),5
23 dic 2024,MX,Morelia,5 de Febrero,Point(-101.189943 19.70787),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193939 19.709093),5
23 dic 2024,MX,Morelia,Juan Ortega y Montañes,Point(-101.187142 19.698343),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.178975 19.720011),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.19775 19.68118),7
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.190555 19.702893),6
23 dic 2024,MX,Morelia,Allende,Point(-101.195753 19.701938),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.23074 19.677179),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.241011 19.694131),6
23 dic 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.160876 19.712533),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.238866 19.689212),5
23 dic 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.197602 19.711174),5
23 dic 2024,MX,Morelia,Alberto Coria,Point(-101.159338 19.714381),5
23 dic 2024,MX,Morelia,Av. Gral. Santos Degollado,Point(-101.197585 19.710791),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.19139 19.704032),5
23 dic 2024,MX,Morelia,Carriles Centrales,Point(-101.155726 19.687545),5
23 dic 2024,MX,Morelia,José Juan Tablada,Point(-101.192529 19.677195),6
23 dic 2024,MX,Morelia,Sinaloa,Point(-101.174997 19.707998),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.191367 19.704947),5
23 dic 2024,MX,Morelia,Mármol,Point(-101.236724 19.667973),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.203965 19.67467),5
23 dic 2024,MX,Morelia,Blvd. García de León,Point(-101.163405 19.688212),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.213576 19.702385),9
23 dic 2024,MX,Morelia,Manuel Muñiz,Point(-101.196978 19.697456),5
23 dic 2024,MX,Morelia,Calz. la Huerta,Point(-101.215571 19.684828),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.151228 19.697731),5
23 dic 2024,MX,Morelia,Av. Héroes de Nocupétaro,Point(-101.200559 19.705718),5
23 dic 2024,MX,Morelia,Melchor Ocampo,Point(-101.192389 19.703885),5
23 dic 2024,MX,Morelia,null,Point(-101.210122 19.671326),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.215394 19.674863),6
23 dic 2024,MX,Morelia,Antonio Alzate,Point(-101.186248 19.700816),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.157023 19.687719),6
23 dic 2024,MX,Morelia,Lic. Soto Saldaña,Point(-101.190207 19.699779),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.213159 19.702333),5
23 dic 2024,MX,Morelia,Carpinteros de Paracho,Point(-101.175723 19.699669),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.189797 19.72193),7
23 dic 2024,MX,Morelia,Antiguo Camino a la Huerta,Point(-101.235685 19.66973),7
23 dic 2024,MX,Morelia,Antonio Chávez Samano,Point(-101.182633 19.707492),5
23 dic 2024,MX,Morelia,Antonio Alzate,Point(-101.186758 19.700836),6
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193937 19.70924),5
23 dic 2024,MX,Morelia,Ignacio Zaragoza,Point(-101.193191 19.704285),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.191261 19.682395),5
23 dic 2024,MX,Morelia,Juán José de Lejarza,Point(-101.18575 19.69871),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.248311 19.699182),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.209413 19.702016),5
23 dic 2024,MX,Morelia,Vasco de Quiroga,Point(-101.189779 19.700107),5
23 dic 2024,MX,Morelia,Fray Juan de San Miguel,Point(-101.188803 19.702216),6
23 dic 2024,MX,Morelia,Jacinto Canek,Point(-101.15421 19.696464),5
23 dic 2024,MX,Morelia,Héroe de Nacozari,Point(-101.188186 19.711708),5
23 dic 2024,MX,Morelia,Calle A,Point(-101.166333 19.69862),5
23 dic 2024,MX,Morelia,Azucena,Point(-101.201581 19.713467),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.152788 19.687851),5
23 dic 2024,MX,Morelia,23 de Mayo,Point(-101.211978 19.710542),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.247559 19.699257),5
23 dic 2024,MX,Morelia,Ignacio Zaragoza,Point(-101.193205 19.704012),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.158891 19.713234),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.208113 19.702095),10
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.224099 19.704899),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.177989 19.719393),6
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.191236 19.702899),5
23 dic 2024,MX,Morelia,Av. Francisco Medina García Sur,Point(-101.164448 19.659356),5
23 dic 2024,MX,Morelia,Av. Gral. Santos Degollado,Point(-101.19332 19.71079),7
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.176 19.717893),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.239408 19.690452),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.215106 19.703051),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193868 19.710993),6
23 dic 2024,MX,Morelia,Carpinteros de Paracho,Point(-101.175562 19.701536),5
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.193906 19.71019),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.209877 19.702105),5
23 dic 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.197615 19.710994),5
23 dic 2024,MX,Morelia,Marcos Moriana y Zafrilla,Point(-101.155077 19.714627),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.159355 19.70415),6
23 dic 2024,MX,Morelia,Ignacio Zaragoza,Point(-101.193107 19.711105),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.195736 19.681573),7
23 dic 2024,MX,Morelia,Corregidora,Point(-101.192728 19.70098),5
23 dic 2024,MX,Morelia,Av. Michoacán,Point(-101.214572 19.709521),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.175742 19.717698),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.173191 19.715771),10
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.214117 19.702905),7
23 dic 2024,MX,Morelia,Guillermo Prieto,Point(-101.19385 19.711437),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.1832 19.702969),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.21127 19.701895),5
23 dic 2024,MX,Morelia,null,Point(-101.165358 19.710351),5
23 dic 2024,MX,Morelia,Presidente Adolfo López Mateos,Point(-101.226962 19.695093),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.184592 19.702923),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.22025 19.677017),5
23 dic 2024,MX,Morelia,Cromo,Point(-101.199001 19.713344),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.185124 19.681176),10
23 dic 2024,MX,Morelia,Juan Escutia,Point(-101.174727 19.6912),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.212681 19.701929),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.157005 19.714554),5
23 dic 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.130401 19.694106),7
23 dic 2024,MX,Morelia,Unión,Point(-101.207529 19.700328),5
23 dic 2024,MX,Morelia,Av. de los Gigantes,Point(-101.131622 19.685607),5
23 dic 2024,MX,Morelia,Uruguay,Point(-101.152601 19.689091),5
23 dic 2024,MX,Morelia,Cromo,Point(-101.197438 19.712983),5
23 dic 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.127135 19.70822),10
23 dic 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.167695 19.695096),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.236337 19.70791),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.165983 19.710157),5
23 dic 2024,MX,Morelia,La Huerta,Point(-101.215437 19.684887),5
23 dic 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.119839 19.701318),7
23 dic 2024,MX,Morelia,Vicente Santa María,Point(-101.187738 19.698007),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector Revolución),Point(-101.163541 19.70721),5
23 dic 2024,MX,Morelia,Av. Nueva Tepeyac,Point(-101.155351 19.701069),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.182867 19.702898),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.18899 19.715531),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.217573 19.675774),5
23 dic 2024,MX,Morelia,División del Norte,Point(-101.193568 19.712612),5
23 dic 2024,MX,Morelia,Puente del Marquez,Point(-101.212432 19.708861),5
23 dic 2024,MX,Morelia,Av. Michoacán,Point(-101.209969 19.708449),5
23 dic 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.209115 19.702034),5
23 dic 2024,MX,Morelia,Paseo de la República (Sector Revolución),Point(-101.169386 19.713295),5
23 dic 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.193536 19.681975),5
23 dic 2024,MX,Morelia,Av. Morelos (N),Point(-101.191413 19.703211),5
23 dic 2024,MX,Morelia,Valle de Zinapécuaro,Point(-101.187757 19.661839),8
23 dic 2024,MX,Morelia,Marcos Moriana y Zafrilla,Point(-101.155212 19.715036),5
